timestamp,cpu_total,cpu_user,cpu_system,cpu_idle,cpu_nice,cpu_iowait,cpu_irq,cpu_softirq,cpu_steal,cpu_guest,cpu_guest_nice,cpu_ctx_switches,cpu_interrupts,cpu_soft_interrupts,cpu_syscalls,cpu_time_since_update,cpu_cpucore,percpu_0_key,percpu_0_cpu_number,percpu_0_total,percpu_0_user,percpu_0_system,percpu_0_idle,percpu_0_nice,percpu_0_iowait,percpu_0_irq,percpu_0_softirq,percpu_0_steal,percpu_0_guest,percpu_0_guest_nice,percpu_1_key,percpu_1_cpu_number,percpu_1_total,percpu_1_user,percpu_1_system,percpu_1_idle,percpu_1_nice,percpu_1_iowait,percpu_1_irq,percpu_1_softirq,percpu_1_steal,percpu_1_guest,percpu_1_guest_nice,percpu_2_key,percpu_2_cpu_number,percpu_2_total,percpu_2_user,percpu_2_system,percpu_2_idle,percpu_2_nice,percpu_2_iowait,percpu_2_irq,percpu_2_softirq,percpu_2_steal,percpu_2_guest,percpu_2_guest_nice,percpu_3_key,percpu_3_cpu_number,percpu_3_total,percpu_3_user,percpu_3_system,percpu_3_idle,percpu_3_nice,percpu_3_iowait,percpu_3_irq,percpu_3_softirq,percpu_3_steal,percpu_3_guest,percpu_3_guest_nice,percpu_4_key,percpu_4_cpu_number,percpu_4_total,percpu_4_user,percpu_4_system,percpu_4_idle,percpu_4_nice,percpu_4_iowait,percpu_4_irq,percpu_4_softirq,percpu_4_steal,percpu_4_guest,percpu_4_guest_nice,percpu_5_key,percpu_5_cpu_number,percpu_5_total,percpu_5_user,percpu_5_system,percpu_5_idle,percpu_5_nice,percpu_5_iowait,percpu_5_irq,percpu_5_softirq,percpu_5_steal,percpu_5_guest,percpu_5_guest_nice,percpu_6_key,percpu_6_cpu_number,percpu_6_total,percpu_6_user,percpu_6_system,percpu_6_idle,percpu_6_nice,percpu_6_iowait,percpu_6_irq,percpu_6_softirq,percpu_6_steal,percpu_6_guest,percpu_6_guest_nice,percpu_7_key,percpu_7_cpu_number,percpu_7_total,percpu_7_user,percpu_7_system,percpu_7_idle,percpu_7_nice,percpu_7_iowait,percpu_7_irq,percpu_7_softirq,percpu_7_steal,percpu_7_guest,percpu_7_guest_nice,load_min1,load_min5,load_min15,load_cpucore,mem_total,mem_available,mem_percent,mem_used,mem_free,mem_active,mem_inactive,mem_buffers,mem_cached,mem_shared,memswap_total,memswap_used,memswap_free,memswap_percent,memswap_sin,memswap_sout,network_lo_interface_name,network_lo_time_since_update,network_lo_cumulative_rx,network_lo_rx,network_lo_cumulative_tx,network_lo_tx,network_lo_cumulative_cx,network_lo_cx,network_lo_is_up,network_lo_speed,network_lo_key,network_wlo1_interface_name,network_wlo1_time_since_update,network_wlo1_cumulative_rx,network_wlo1_rx,network_wlo1_cumulative_tx,network_wlo1_tx,network_wlo1_cumulative_cx,network_wlo1_cx,network_wlo1_is_up,network_wlo1_speed,network_wlo1_key,fs_/_device_name,fs_/_fs_type,fs_/_mnt_point,fs_/_size,fs_/_used,fs_/_free,fs_/_percent,fs_/_key,processcount_total,processcount_running,processcount_sleeping,processcount_thread,processcount_pid_max,ip_address,ip_mask,ip_mask_cidr,ip_gateway,ip_public_address,system_os_name,system_hostname,system_platform,system_linux_distro,system_os_version,system_hr_name,uptime_seconds
2022-04-23 17:39:35,38.5,34.7,3.3,61.2,0.0,0.4,0.0,0.4,0.0,0.0,0.0,76870,18618,18203,0,3.0136189460754395,8,cpu_number,0,40.5,35.9,3.2,59.5,0.0,0.3,0.0,1.0,0.0,0.0,0.0,cpu_number,1,30.8,26.6,3.0,69.2,0.0,0.7,0.0,0.7,0.0,0.0,0.0,cpu_number,2,27.2,22.2,4.0,72.8,0.0,0.7,0.0,0.3,0.0,0.0,0.0,cpu_number,3,30.0,25.9,3.7,70.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,cpu_number,4,37.5,33.1,4.0,62.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,cpu_number,5,45.7,41.8,3.3,54.3,0.0,0.3,0.0,0.3,0.0,0.0,0.0,cpu_number,6,47.8,44.5,2.3,52.2,0.0,0.3,0.0,0.7,0.0,0.0,0.0,cpu_number,7,51.2,47.8,3.3,48.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.77,3.35,3.06,8,16454529024,13028564992,20.8,3425964032,13028564992,7010103296,8247767040,56619008,13680091136,533442560,2147479552,934113280,1213366272,43.5,1321119744,2673762304,lo,3.0132853984832764,581329797038,205196655,581329797038,205196655,1162659594076,410393310,True,0,interface_name,wlo1,3.0132853984832764,364938231,10712,810356264,118,1175294495,10830,True,0,interface_name,/dev/nvme0n1p7,ext4,/,294240157696,124547809280,154674380800,44.6,mnt_point,303,2,228,852,0,192.168.1.55,255.255.255.0,24,192.168.1.1,72.74.232.182,Linux,meuli-730QDA,64bit,Ubuntu 20.04,5.13.0-39-generic,Ubuntu 20.04 64bit,32690
2022-04-23 17:39:38,40.9,37.1,3.4,58.8,0.0,0.2,0.0,0.5,0.0,0.0,0.0,102235,18231,17888,0,3.010524272918701,8,cpu_number,0,40.5,35.9,3.3,59.5,0.0,0.3,0.0,1.0,0.0,0.0,0.0,cpu_number,1,37.9,32.9,4.4,62.1,0.0,0.3,0.0,0.3,0.0,0.0,0.0,cpu_number,2,30.3,27.3,2.7,69.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,cpu_number,3,37.1,31.8,4.3,62.9,0.0,0.3,0.0,0.7,0.0,0.0,0.0,cpu_number,4,45.8,42.5,2.0,54.2,0.0,0.3,0.0,1.0,0.0,0.0,0.0,cpu_number,5,43.0,39.1,3.3,57.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,cpu_number,6,55.5,52.8,2.3,44.5,0.0,0.0,0.0,0.3,0.0,0.0,0.0,cpu_number,7,39.0,33.8,4.3,61.0,0.0,0.3,0.0,0.7,0.0,0.0,0.0,4.87,3.4,3.08,8,16454529024,13015969792,20.9,3438559232,13015969792,6953897984,8303702016,49848320,13668683776,532160512,2147479552,934113280,1213366272,43.5,1321119744,2673803264,lo,3.0107929706573486,581527617377,197820339,581527617377,197820339,1163055234754,395640678,True,0,interface_name,wlo1,3.0107929706573486,364941663,3432,810356470,206,1175298133,3638,True,0,interface_name,/dev/nvme0n1p7,ext4,/,294240157696,124547801088,154674388992,44.6,mnt_point,303,1,229,854,0,192.168.1.55,255.255.255.0,24,192.168.1.1,72.74.232.182,Linux,meuli-730QDA,64bit,Ubuntu 20.04,5.13.0-39-generic,Ubuntu 20.04 64bit,32693
2022-04-23 17:39:41,41.1,37.1,3.5,58.6,0.0,0.3,0.0,0.5,0.0,0.0,0.0,85945,18025,18364,0,3.015965461730957,8,cpu_number,0,38.0,34.0,3.3,62.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,cpu_number,1,43.3,39.3,2.6,56.7,0.0,0.3,0.0,1.0,0.0,0.0,0.0,cpu_number,2,34.0,28.8,4.6,66.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,cpu_number,3,47.1,42.5,3.6,52.9,0.0,0.7,0.0,0.3,0.0,0.0,0.0,cpu_number,4,38.8,33.8,4.3,61.2,0.0,0.3,0.0,0.3,0.0,0.0,0.0,cpu_number,5,33.3,29.3,3.4,66.7,0.0,0.0,0.0,0.7,0.0,0.0,0.0,cpu_number,6,58.7,56.7,1.7,41.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,cpu_number,7,38.0,33.7,4.0,62.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,4.87,3.4,3.08,8,16454529024,13001265152,21.0,3453263872,13001265152,6881144832,8396271616,44314624,13681332224,534323200,2147479552,934113280,1213366272,43.5,1321119744,2673831936,lo,3.0159988403320312,581729331001,201713624,581729331001,201713624,1163458662002,403427248,True,0,interface_name,wlo1,3.0159988403320312,364942465,802,810356965,495,1175299430,1297,True,0,interface_name,/dev/nvme0n1p7,ext4,/,294240157696,124547805184,154674384896,44.6,mnt_point,303,1,229,859,0,192.168.1.55,255.255.255.0,24,192.168.1.1,72.74.232.182,Linux,meuli-730QDA,64bit,Ubuntu 20.04,5.13.0-39-generic,Ubuntu 20.04 64bit,32696
2022-04-23 17:39:44,40.6,37.3,2.9,59.1,0.0,0.3,0.0,0.4,0.0,0.0,0.0,80138,17414,18327,0,3.0123283863067627,8,cpu_number,0,39.2,35.5,2.3,60.8,0.0,0.3,0.0,1.0,0.0,0.0,0.0,cpu_number,1,41.4,36.5,3.9,58.6,0.0,0.7,0.0,0.3,0.0,0.0,0.0,cpu_number,2,27.7,23.4,3.3,72.3,0.0,0.3,0.0,0.7,0.0,0.0,0.0,cpu_number,3,44.2,40.6,3.0,55.8,0.0,0.3,0.0,0.3,0.0,0.0,0.0,cpu_number,4,45.9,41.6,3.3,54.1,0.0,0.3,0.0,0.7,0.0,0.0,0.0,cpu_number,5,38.0,35.0,2.7,62.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,cpu_number,6,49.3,47.0,2.0,50.7,0.0,0.0,0.0,0.3,0.0,0.0,0.0,cpu_number,7,41.4,37.7,2.6,58.6,0.0,0.7,0.0,0.3,0.0,0.0,0.0,4.72,3.39,3.08,8,16454529024,12990844928,21.1,3463684096,12990844928,6796967936,8480120832,43782144,13669142528,532971520,2147479552,934113280,1213366272,43.5,1321119744,2673872896,lo,3.012084484100342,581938658184,209327183,581938658184,209327183,1163877316368,418654366,True,0,interface_name,wlo1,3.012084484100342,364943769,1304,810357039,74,1175300808,1378,True,0,interface_name,/dev/nvme0n1p7,ext4,/,294240157696,124547805184,154674384896,44.6,mnt_point,303,2,228,857,0,192.168.1.55,255.255.255.0,24,192.168.1.1,72.74.232.182,Linux,meuli-730QDA,64bit,Ubuntu 20.04,5.13.0-39-generic,Ubuntu 20.04 64bit,32699
2022-04-23 17:39:50,42.1,38.6,3.2,57.6,0.0,0.3,0.0,0.3,0.0,0.0,0.0,151844,33512,34870,0,5.886863946914673,8,cpu_number,0,47.5,43.7,3.2,52.5,0.0,0.2,0.0,0.3,0.0,0.0,0.0,cpu_number,1,43.1,38.6,3.7,56.9,0.0,0.2,0.0,0.7,0.0,0.0,0.0,cpu_number,2,32.3,28.4,3.2,67.7,0.0,0.3,0.0,0.3,0.0,0.0,0.0,cpu_number,3,41.0,37.1,3.2,59.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,cpu_number,4,45.7,42.7,2.7,54.3,0.0,0.2,0.0,0.2,0.0,0.0,0.0,cpu_number,5,43.1,38.9,3.4,56.9,0.0,0.5,0.0,0.3,0.0,0.0,0.0,cpu_number,6,46.6,43.0,3.1,53.4,0.0,0.3,0.0,0.2,0.0,0.0,0.0,cpu_number,7,40.4,36.4,3.4,59.6,0.0,0.3,0.0,0.3,0.0,0.0,0.0,5.14,3.5,3.11,8,16454529024,12964712448,21.2,3489816576,12964712448,6461296640,8794079232,34127872,13623545856,531890176,2147479552,934596608,1212882944,43.5,1321119744,2673950720,lo,5.8870813846588135,582334865266,396207082,582334865266,396207082,1164669730532,792414164,True,0,interface_name,wlo1,5.8870813846588135,364947131,3362,810357101,62,1175304232,3424,True,0,interface_name,/dev/nvme0n1p7,ext4,/,294240157696,124547805184,154674384896,44.6,mnt_point,303,2,228,859,0,192.168.1.55,255.255.255.0,24,192.168.1.1,72.74.232.182,Linux,meuli-730QDA,64bit,Ubuntu 20.04,5.13.0-39-generic,Ubuntu 20.04 64bit,32705
2022-04-23 17:39:53,44.7,40.2,4.0,55.0,0.0,0.3,0.0,0.5,0.0,0.0,0.0,81929,18288,18322,0,3.012925386428833,8,cpu_number,0,39.4,34.8,4.0,60.6,0.0,0.3,0.0,0.3,0.0,0.0,0.0,cpu_number,1,51.5,46.2,4.3,48.5,0.0,0.3,0.0,0.7,0.0,0.0,0.0,cpu_number,2,38.7,34.1,4.3,61.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,cpu_number,3,42.9,37.2,4.7,57.1,0.0,0.3,0.0,0.7,0.0,0.0,0.0,cpu_number,4,45.9,41.3,4.0,54.1,0.0,0.3,0.0,0.3,0.0,0.0,0.0,cpu_number,5,40.2,36.9,3.0,59.8,0.0,0.3,0.0,0.0,0.0,0.0,0.0,cpu_number,6,50.5,45.5,4.0,49.5,0.0,0.3,0.0,0.7,0.0,0.0,0.0,cpu_number,7,51.0,46.1,3.6,49.0,0.0,0.3,0.0,1.0,0.0,0.0,0.0,5.21,3.54,3.13,8,16454529024,12879335424,21.7,3575193600,12879335424,6262923264,9006600192,31256576,13568684032,545951744,2147479552,934596608,1212882944,43.5,1321148416,2673999872,lo,3.0128438472747803,582544587980,209722714,582544587980,209722714,1165089175960,419445428,True,0,interface_name,wlo1,3.0128438472747803,364949650,2519,810358128,1027,1175307778,3546,True,0,interface_name,/dev/nvme0n1p7,ext4,/,294240157696,124547805184,154674384896,44.6,mnt_point,303,1,229,864,0,192.168.1.55,255.255.255.0,24,192.168.1.1,72.74.232.182,Linux,meuli-730QDA,64bit,Ubuntu 20.04,5.13.0-39-generic,Ubuntu 20.04 64bit,32708
2022-04-23 17:39:56,38.6,35.2,3.1,61.0,0.0,0.4,0.0,0.3,0.0,0.0,0.0,75133,18186,18248,0,3.0117530822753906,8,cpu_number,0,34.3,30.3,3.0,65.7,0.0,0.7,0.0,0.3,0.0,0.0,0.0,cpu_number,1,31.3,26.7,3.7,68.7,0.0,0.3,0.0,0.7,0.0,0.0,0.0,cpu_number,2,31.9,29.2,2.7,68.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cpu_number,3,39.9,36.0,3.3,60.1,0.0,0.7,0.0,0.0,0.0,0.0,0.0,cpu_number,4,40.0,36.7,2.7,60.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,cpu_number,5,43.7,41.0,2.3,56.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,cpu_number,6,54.0,50.3,3.3,46.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,cpu_number,7,36.1,32.1,3.0,63.9,0.0,0.7,0.0,0.3,0.0,0.0,0.0,5.21,3.54,3.13,8,16454529024,12938457088,21.4,3516071936,12938457088,6149750784,9101385728,30306304,13603713024,540430336,2147479552,934596608,1212882944,43.5,1321148416,2674028544,lo,3.0119199752807617,582746873293,202285313,582746873293,202285313,1165493746586,404570626,True,0,interface_name,wlo1,3.0119199752807617,364951688,2038,810358128,0,1175309816,2038,True,0,interface_name,/dev/nvme0n1p7,ext4,/,294240157696,124547809280,154674380800,44.6,mnt_point,303,2,228,864,0,192.168.1.55,255.255.255.0,24,192.168.1.1,72.74.232.182,Linux,meuli-730QDA,64bit,Ubuntu 20.04,5.13.0-39-generic,Ubuntu 20.04 64bit,32711
2022-04-23 17:39:59,42.6,39.3,2.8,57.1,0.0,0.3,0.0,0.5,0.0,0.0,0.0,78878,17037,18177,0,3.0126659870147705,8,cpu_number,0,41.5,37.8,3.0,58.5,0.0,0.0,0.0,0.7,0.0,0.0,0.0,cpu_number,1,38.5,35.2,2.0,61.5,0.0,0.3,0.0,1.0,0.0,0.0,0.0,cpu_number,2,31.6,25.9,4.3,68.4,0.0,0.7,0.0,0.7,0.0,0.0,0.0,cpu_number,3,42.1,38.7,3.3,57.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cpu_number,4,39.0,35.7,2.6,61.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,cpu_number,5,39.6,34.3,3.6,60.4,0.0,0.7,0.0,1.0,0.0,0.0,0.0,cpu_number,6,59.4,57.4,2.0,40.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cpu_number,7,52.3,50.0,1.7,47.7,0.0,0.3,0.0,0.3,0.0,0.0,0.0,5.43,3.61,3.15,8,16454529024,12935766016,21.4,3518763008,12935766016,5960192000,9300836352,29908992,13602009088,533360640,2147479552,934596608,1212882944,43.5,1321148416,2674040832,lo,3.012176036834717,582949410600,202537307,582949410600,202537307,1165898821200,405074614,True,0,interface_name,wlo1,3.012176036834717,364953644,1956,810358128,0,1175311772,1956,True,0,interface_name,/dev/nvme0n1p7,ext4,/,294240157696,124547821568,154674368512,44.6,mnt_point,303,1,229,866,0,192.168.1.55,255.255.255.0,24,192.168.1.1,72.74.232.182,Linux,meuli-730QDA,64bit,Ubuntu 20.04,5.13.0-39-generic,Ubuntu 20.04 64bit,32714
2022-04-23 17:40:02,43.5,39.5,3.6,56.1,0.0,0.4,0.0,0.4,0.0,0.0,0.0,94269,17181,18252,0,3.012003183364868,8,cpu_number,0,44.3,39.3,3.9,55.7,0.0,0.3,0.0,0.7,0.0,0.0,0.0,cpu_number,1,40.7,36.1,3.6,59.3,0.0,0.7,0.0,0.3,0.0,0.0,0.0,cpu_number,2,36.2,30.6,4.6,63.8,0.0,0.7,0.0,0.3,0.0,0.0,0.0,cpu_number,3,43.1,38.2,3.9,56.9,0.0,0.3,0.0,0.7,0.0,0.0,0.0,cpu_number,4,50.0,46.1,2.9,50.0,0.0,0.3,0.0,0.6,0.0,0.0,0.0,cpu_number,5,34.6,29.6,4.0,65.4,0.0,0.7,0.0,0.3,0.0,0.0,0.0,cpu_number,6,58.2,55.2,2.0,41.8,0.0,0.3,0.0,0.7,0.0,0.0,0.0,cpu_number,7,44.4,39.7,3.6,55.6,0.0,0.7,0.0,0.3,0.0,0.0,0.0,5.43,3.61,3.15,8,16454529024,12910153728,21.5,3544375296,12910153728,5846437888,9442775040,29491200,13602136064,533172224,2147479552,934596608,1212882944,43.5,1321148416,2674053120,lo,3.0123722553253174,583159470167,210059567,583159470167,210059567,1166318940334,420119134,True,0,interface_name,wlo1,3.0123722553253174,364955253,1609,810358128,0,1175313381,1609,True,0,interface_name,/dev/nvme0n1p7,ext4,/,294240157696,124547817472,154674372608,44.6,mnt_point,303,1,229,864,0,192.168.1.55,255.255.255.0,24,192.168.1.1,72.74.232.182,Linux,meuli-730QDA,64bit,Ubuntu 20.04,5.13.0-39-generic,Ubuntu 20.04 64bit,32717
2022-04-23 17:40:05,44.1,40.3,3.4,55.6,0.0,0.3,0.0,0.4,0.0,0.0,0.0,71578,16012,17881,0,3.014775037765503,8,cpu_number,0,48.2,43.3,3.9,51.8,0.0,0.3,0.0,0.7,0.0,0.0,0.0,cpu_number,1,49.0,45.3,3.7,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cpu_number,2,34.0,28.4,4.9,66.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,cpu_number,3,46.5,43.2,3.0,53.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,cpu_number,4,38.0,33.4,3.3,62.0,0.0,0.7,0.0,0.7,0.0,0.0,0.0,cpu_number,5,39.0,36.3,2.3,61.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,cpu_number,6,56.6,53.5,2.7,43.4,0.0,0.0,0.0,0.3,0.0,0.0,0.0,cpu_number,7,44.4,40.4,3.3,55.6,0.0,0.3,0.0,0.3,0.0,0.0,0.0,5.24,3.6,3.15,8,16454529024,12895596544,21.6,3558932480,12895596544,5736865792,9536507904,29151232,13574742016,534286336,2147479552,934596608,1212882944,43.5,1321148416,2674053120,lo,3.01481032371521,583362162015,202691848,583362162015,202691848,1166724324030,405383696,True,0,interface_name,wlo1,3.01481032371521,364956944,1691,810358128,0,1175315072,1691,True,0,interface_name,/dev/nvme0n1p7,ext4,/,294240157696,124547813376,154674376704,44.6,mnt_point,303,4,226,866,0,192.168.1.55,255.255.255.0,24,192.168.1.1,72.74.232.182,Linux,meuli-730QDA,64bit,Ubuntu 20.04,5.13.0-39-generic,Ubuntu 20.04 64bit,32720
2022-04-23 17:40:08,39.4,35.9,2.9,60.3,0.0,0.3,0.0,0.6,0.0,0.0,0.0,76267,16178,18292,0,3.016164541244507,8,cpu_number,0,38.2,32.9,3.3,61.8,0.0,0.3,0.0,1.6,0.0,0.0,0.0,cpu_number,1,43.5,39.9,3.0,56.5,0.0,0.3,0.0,0.3,0.0,0.0,0.0,cpu_number,2,25.8,23.4,1.7,74.2,0.0,0.0,0.0,0.7,0.0,0.0,0.0,cpu_number,3,37.9,33.2,4.0,62.1,0.0,0.0,0.0,0.7,0.0,0.0,0.0,cpu_number,4,43.9,39.9,2.6,56.1,0.0,0.3,0.0,1.0,0.0,0.0,0.0,cpu_number,5,42.3,37.7,3.9,57.7,0.0,0.7,0.0,0.0,0.0,0.0,0.0,cpu_number,6,45.8,42.9,2.3,54.2,0.0,0.3,0.0,0.3,0.0,0.0,0.0,cpu_number,7,40.8,37.1,2.7,59.2,0.0,0.7,0.0,0.3,0.0,0.0,0.0,5.14,3.61,3.16,8,16454529024,12886958080,21.7,3567570944,12886958080,5727633408,9550200832,28753920,13571780608,533688320,2147479552,934596608,1212882944,43.5,1321148416,2674065408,lo,3.016150712966919,583572470781,210308766,583572470781,210308766,1167144941562,420617532,True,0,interface_name,wlo1,3.016150712966919,364958693,1749,810358246,118,1175316939,1867,True,0,interface_name,/dev/nvme0n1p7,ext4,/,294240157696,124547813376,154674376704,44.6,mnt_point,303,3,227,864,0,192.168.1.55,255.255.255.0,24,192.168.1.1,72.74.232.182,Linux,meuli-730QDA,64bit,Ubuntu 20.04,5.13.0-39-generic,Ubuntu 20.04 64bit,32723
2022-04-23 17:40:11,38.2,34.5,3.2,61.5,0.0,0.3,0.0,0.5,0.0,0.0,0.0,79408,16075,18427,0,3.0126025676727295,8,cpu_number,0,36.1,31.8,3.3,63.9,0.0,0.3,0.0,0.7,0.0,0.0,0.0,cpu_number,1,40.5,35.6,3.3,59.5,0.0,0.7,0.0,1.0,0.0,0.0,0.0,cpu_number,2,27.3,24.0,3.0,72.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,cpu_number,3,37.7,33.4,3.3,62.3,0.0,0.3,0.0,0.7,0.0,0.0,0.0,cpu_number,4,39.5,35.2,3.0,60.5,0.0,0.3,0.0,1.0,0.0,0.0,0.0,cpu_number,5,38.3,34.3,3.6,61.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,cpu_number,6,50.2,46.8,2.0,49.8,0.0,0.3,0.0,1.0,0.0,0.0,0.0,cpu_number,7,38.3,34.3,3.6,61.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,5.14,3.61,3.16,8,16454529024,12892102656,21.7,3562426368,12892102656,5821296640,9452777472,28372992,13560512512,532570112,2147479552,934596608,1212882944,43.5,1321148416,2674094080,lo,3.012495994567871,583775505769,203034988,583775505769,203034988,1167551011538,406069976,True,0,interface_name,wlo1,3.012495994567871,364960039,1346,810358246,0,1175318285,1346,True,0,interface_name,/dev/nvme0n1p7,ext4,/,294240157696,124547813376,154674376704,44.6,mnt_point,303,1,229,866,0,192.168.1.55,255.255.255.0,24,192.168.1.1,72.74.232.182,Linux,meuli-730QDA,64bit,Ubuntu 20.04,5.13.0-39-generic,Ubuntu 20.04 64bit,32726
2022-04-23 17:40:14,37.9,34.3,3.2,61.8,0.0,0.3,0.0,0.5,0.0,0.0,0.0,78816,16211,18349,0,3.0123724937438965,8,cpu_number,0,38.1,34.1,2.6,61.9,0.0,0.3,0.0,1.0,0.0,0.0,0.0,cpu_number,1,38.1,33.4,3.7,61.9,0.0,0.3,0.0,0.7,0.0,0.0,0.0,cpu_number,2,29.9,25.2,4.0,70.1,0.0,0.3,0.0,0.3,0.0,0.0,0.0,cpu_number,3,43.3,40.9,2.0,56.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,cpu_number,4,28.4,22.8,4.6,71.6,0.0,0.3,0.0,0.7,0.0,0.0,0.0,cpu_number,5,35.2,31.9,3.0,64.8,0.0,0.3,0.0,0.0,0.0,0.0,0.0,cpu_number,6,46.3,43.2,3.1,53.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cpu_number,7,46.3,42.7,2.9,53.7,0.0,0.3,0.0,0.3,0.0,0.0,0.0,4.81,3.57,3.15,8,16454529024,12870942720,21.8,3583586304,12870942720,5917491200,9374294016,27951104,13558165504,533172224,2147479552,934596608,1212882944,43.5,1321148416,2674139136,lo,3.0125346183776855,583986061546,210555777,583986061546,210555777,1167972123092,421111554,True,0,interface_name,wlo1,3.0125346183776855,364961343,1304,810358246,0,1175319589,1304,True,0,interface_name,/dev/nvme0n1p7,ext4,/,294240157696,124547821568,154674368512,44.6,mnt_point,303,2,228,859,0,192.168.1.55,255.255.255.0,24,192.168.1.1,72.74.232.182,Linux,meuli-730QDA,64bit,Ubuntu 20.04,5.13.0-39-generic,Ubuntu 20.04 64bit,32729
2022-04-23 17:40:17,39.0,35.8,2.9,60.6,0.0,0.3,0.0,0.3,0.0,0.0,0.0,76259,16486,18202,0,3.0279533863067627,8,cpu_number,0,52.3,50.0,1.7,47.7,0.0,0.0,0.0,0.7,0.0,0.0,0.0,cpu_number,1,45.3,42.0,2.9,54.7,0.0,0.0,0.0,0.3,0.0,0.0,0.0,cpu_number,2,28.3,23.7,4.0,71.7,0.0,0.3,0.0,0.3,0.0,0.0,0.0,cpu_number,3,40.6,37.3,2.6,59.4,0.0,0.3,0.0,0.3,0.0,0.0,0.0,cpu_number,4,30.9,27.0,3.3,69.1,0.0,0.7,0.0,0.0,0.0,0.0,0.0,cpu_number,5,36.5,31.9,3.9,63.5,0.0,0.7,0.0,0.0,0.0,0.0,0.0,cpu_number,6,41.1,37.4,2.3,58.9,0.0,0.7,0.0,0.7,0.0,0.0,0.0,cpu_number,7,40.0,36.7,2.3,60.0,0.0,0.3,0.0,0.7,0.0,0.0,0.0,4.81,3.57,3.15,8,16454529024,12867194880,21.8,3587334144,12867194880,6013837312,9282109440,27492352,13561081856,534671360,2147479552,942247936,1205231616,43.9,1321148416,2681778176,lo,3.0275769233703613,584189213599,203152053,584189213599,203152053,1168378427198,406304106,True,0,interface_name,wlo1,3.0275769233703613,364962647,1304,810358246,0,1175320893,1304,True,0,interface_name,/dev/nvme0n1p7,ext4,/,294240157696,124547817472,154674372608,44.6,mnt_point,303,1,229,862,0,192.168.1.55,255.255.255.0,24,192.168.1.1,72.74.232.182,Linux,meuli-730QDA,64bit,Ubuntu 20.04,5.13.0-39-generic,Ubuntu 20.04 64bit,32732
2022-04-23 17:40:20,37.7,34.3,3.0,61.9,0.0,0.4,0.0,0.4,0.0,0.0,0.0,76239,16640,18057,0,3.0117344856262207,8,cpu_number,0,45.8,41.1,3.7,54.2,0.0,0.3,0.0,0.7,0.0,0.0,0.0,cpu_number,1,31.0,25.6,4.0,69.0,0.0,0.7,0.0,0.7,0.0,0.0,0.0,cpu_number,2,29.1,24.7,3.4,70.9,0.0,0.7,0.0,0.3,0.0,0.0,0.0,cpu_number,3,40.5,37.1,2.7,59.5,0.0,0.3,0.0,0.3,0.0,0.0,0.0,cpu_number,4,36.2,33.6,2.3,63.8,0.0,0.0,0.0,0.3,0.0,0.0,0.0,cpu_number,5,35.0,32.3,2.0,65.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,cpu_number,6,43.1,39.7,2.7,56.9,0.0,0.3,0.0,0.3,0.0,0.0,0.0,cpu_number,7,43.9,40.2,3.3,56.1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,4.66,3.56,3.15,8,16454529024,12890370048,21.7,3564158976,12890370048,5875044352,9401307136,27029504,13558726656,532475904,2147479552,961347584,1186131968,44.8,1321148416,2700951552,lo,3.01200795173645,584393350100,204136501,584393350100,204136501,1168786700200,408273002,True,0,interface_name,wlo1,3.01200795173645,364972292,9645,810358246,0,1175330538,9645,True,0,interface_name,/dev/nvme0n1p7,ext4,/,294240157696,124547821568,154674368512,44.6,mnt_point,303,1,229,860,0,192.168.1.55,255.255.255.0,24,192.168.1.1,72.74.232.182,Linux,meuli-730QDA,64bit,Ubuntu 20.04,5.13.0-39-generic,Ubuntu 20.04 64bit,32735
