%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1580572678899781646,3043,1580572678899781646,world,64.10588150014831,-472.4555686016804,28.53354525494987,0.4837110336858404,0.48137407458919074,-0.5013575932974073,0.5319240165115805
1580572679013669897,3044,1580572679013669897,world,64.10655662532349,-472.4556481722499,28.533698743920297,0.4835876329159289,0.48132890452079646,-0.501491627363548,0.5319509790169676
1580572679129159924,3045,1580572679129159924,world,64.11957464996283,-472.5176568899647,28.53708307256079,0.48365435664803796,0.48137781630985965,-0.5015529718734987,0.5317882447812488
1580572679244551211,3046,1580572679244551211,world,64.1195274616654,-472.51837005623065,28.537174725987285,0.48365868556346614,0.48138915836567786,-0.5015534193813738,0.5317736877479375
1580572679479382774,3047,1580572679479382774,world,64.11931711991039,-472.5157204598689,28.536699629694937,0.4836439471118934,0.4813087119872345,-0.5015528377001167,0.5318604636307117
1580572679595013872,3048,1580572679595013872,world,64.1199031014711,-472.50914916583685,28.53708054547917,0.48366597140934503,0.48132692432675567,-0.5015447392825226,0.5318314231655749
1580572679709858265,3049,1580572679709858265,world,64.12276316956394,-472.5068153743248,28.540330218647625,0.4836522144257942,0.4813247209879018,-0.5016560265198129,0.5317408734162956
1580572679943142232,3050,1580572679943142232,world,64.12272148159471,-472.4804231410082,28.539825843480457,0.4834911968342631,0.481322985335865,-0.5018319613928832,0.5317230082298515
1580572680056597736,3051,1580572680056597736,world,64.11931346809587,-472.47115049019567,28.537548004975633,0.48327927599488024,0.4812140331674976,-0.502031282439195,0.531825931495572
1580572680170981693,3052,1580572680170981693,world,64.11380651378454,-472.4730944950111,28.53433321141125,0.48311365017238644,0.4810914784522052,-0.5021504030933275,0.5319749149739963
1580572680284987541,3053,1580572680284987541,world,64.13596042716506,-472.63678990798417,28.538726849688345,0.483070989382416,0.48094965611183743,-0.5023167384571113,0.5319848167782184
1580572680515051532,3054,1580572680515051532,world,64.13221985674625,-472.6954898187818,28.536517817764064,0.4828806504683145,0.4807393395441084,-0.5025293133483952,0.5321468188539759
1580572680628635667,3055,1580572680628635667,world,64.13175682520409,-472.7395565371744,28.536560850798367,0.48263758640422477,0.4804546147577574,-0.5027443203310682,0.532421377381885
1580572680747654838,3056,1580572680747654838,world,64.13166850364024,-472.7954819582776,28.536104668268194,0.48230293946543606,0.4801871797090711,-0.5030415195846742,0.5326854442452482
1580572680861713085,3057,1580572680861713085,world,64.13100338418099,-472.86270234056724,28.53742852066341,0.48192616566909435,0.47997727904598136,-0.5032352255840498,0.5330323165790742
1580572680976046994,3058,1580572680976046994,world,64.12981826428063,-472.95180995899705,28.53828474088823,0.481454378514117,0.4797234843989065,-0.5033646220328828,0.5335647977288202
1580572681209623867,3059,1580572681209623867,world,64.13235830109778,-473.19741740529435,28.540626877266504,0.48013879303494983,0.4796630197281193,-0.5034153068306809,0.5347555707121495
1580572681323692324,3060,1580572681323692324,world,64.13859041062847,-473.3387856321277,28.546911196947576,0.48036386936761005,0.4804052065458365,-0.502476891225226,0.5347697539967757
1580572681438265080,3061,1580572681438265080,world,64.14065813746078,-473.5491274762848,28.548944808811314,0.4802948126539026,0.4807584670241324,-0.5018634224666273,0.5350901430606941
1580572681668833587,3062,1580572681668833587,world,64.14758798037974,-473.8505342129472,28.552198979479783,0.4799803484047742,0.48147862188987667,-0.5006866320229519,0.535826715524405
1580572681784190945,3063,1580572681784190945,world,64.15253822709133,-474.0103147098158,28.55754366543249,0.47973099053431484,0.4818817340761885,-0.5000180745960064,0.5363117746193318
1580572681902021692,3064,1580572681902021692,world,64.15770689844516,-474.1803912146505,28.564856448424678,0.47928192983410667,0.48234025101664185,-0.49927867514238683,0.5369896356454439
1580572682127147453,3065,1580572682127147453,world,64.17172957117941,-474.4799511101396,28.569441002354893,0.4786321727708671,0.4838113362578892,-0.4970118202609369,0.5383467967925423
1580572682239843843,3066,1580572682239843843,world,64.16563268490688,-474.6132318207463,28.565236566038607,0.47785678871511283,0.48455913052749544,-0.4960683827850721,0.53923244838067
1580572682357517398,3067,1580572682357517398,world,64.16784936920686,-474.7942025502255,28.56968462632392,0.4769653883417186,0.48540968946371815,-0.4953318988666119,0.5399334271331779
1580572682469576132,3068,1580572682469576132,world,64.17631495887298,-474.9789556185091,28.57703250034635,0.4762924599764857,0.48634631312736115,-0.494248596064247,0.5406766855747779
1580572682582108836,3069,1580572682582108836,world,64.18711497718584,-475.1708246184429,28.587194614132784,0.47557454284438,0.48725253249061035,-0.49333620257854455,0.5413255457982519
